file_id,department,file_type,priority,submission_date,complexity_score,num_pages,required_approvals,assigned_officer_id,officer_experience_years,current_backlog_officer,routing_path,sla_days,processing_time_hours,delayed,delay_ratio,processing_time_days
692187e8-69c5-4dce-8f34-c64786fef69b,Revenue,application,Low,2024-12-22 14:22:58.570081,0.434,7,1,OFF046,2.8,9,Clerk->Officer,7,11.28,False,0.067,0.47
fdcfca18-f3db-4322-97f4-7d493f0533ec,Welfare,application,Medium,2025-04-07 14:22:58.570081,0.327,2,2,OFF137,5.9,6,Clerk->Officer->SectionHead,5,39.04,True,0.325,1.627
08f41642-3eb8-4213-8f6e-a2c76af4d254,Welfare,appeal,Medium,2024-12-13 14:22:58.570081,0.313,10,1,OFF155,2.1,5,Clerk->Officer,14,8.97,False,0.027,0.374
48815f0c-976b-4a95-b114-afbe5a417269,Health,appeal,Low,2024-12-11 14:22:58.570081,0.235,4,1,OFF093,4.2,6,Clerk->Officer,21,1.0,True,0.002,0.042
a72c761b-bedf-4358-9ab4-39ddd7a1d42c,UrbanDev,report,Low,2025-01-16 14:22:58.570081,0.782,14,2,OFF104,3.5,12,Clerk->Officer->SectionHead,10,50.71,False,0.211,2.113
ee1ef42c-78c1-48f2-bbf8-00512fb2d276,Health,appeal,Low,2024-12-03 14:22:58.570081,0.159,9,1,OFF137,3.3,3,Clerk->Officer,21,13.28,False,0.026,0.553
d4eb0e32-e70c-4e8e-ba25-88ba7f2490b3,Revenue,application,Low,2024-12-10 14:22:58.570081,0.245,12,4,OFF019,3.7,13,Clerk->Officer->SectionHead->Finance->Director,7,28.39,False,0.169,1.183
23f28ba1-072d-4d97-b50a-f284b453210c,Revenue,permit,Medium,2024-12-21 14:22:58.570081,0.045,7,3,OFF139,4.5,10,Clerk->Officer->SectionHead->Finance,10,35.41,False,0.148,1.475
32b89b44-45ad-4a66-90a2-ba7a384a1939,Revenue,application,Low,2024-12-20 14:22:58.570081,0.211,2,1,OFF067,4.5,10,Clerk->Officer,7,1.0,False,0.006,0.042
1f5459a7-7aaf-4311-9272-4dff72734ae1,Education,appeal,Low,2024-12-04 14:22:58.570081,0.731,13,6,OFF160,0.9,14,Clerk->Officer->SectionHead->Finance->Director,21,78.51,False,0.156,3.271
3a98b29b-9785-451d-9e03-7a958c0848c3,Revenue,application,High,2025-02-22 14:22:58.570081,0.059,5,1,OFF083,1.0,8,Clerk->Officer,3,5.19,False,0.072,0.216
02208937-9c3f-40a2-bd7e-266230a9c617,UrbanDev,permit,Low,2025-06-22 14:22:58.570081,0.133,6,1,OFF192,7.1,5,Clerk->Officer,14,1.0,False,0.003,0.042
63c58de3-5b5d-4c3a-87c5-2d590d39a7bb,Revenue,appeal,Low,2025-03-31 14:22:58.570081,0.161,4,3,OFF198,5.1,9,Clerk->Officer->SectionHead->Finance,21,37.15,False,0.074,1.548
7a387597-79a6-48b2-8240-72eccc4a2216,Welfare,application,Medium,2025-08-18 14:22:58.570081,0.194,1,2,OFF067,1.6,4,Clerk->Officer->SectionHead,5,19.73,False,0.164,0.822
01f1d030-056f-4b6d-9d30-27b72b6d95c2,Health,report,Low,2025-01-22 14:22:58.570081,0.289,4,2,OFF042,1.0,6,Clerk->Officer->SectionHead,10,17.36,False,0.072,0.723
c25b1d9b-8899-46b0-a36b-9d6b0a9d44f5,UrbanDev,report,Low,2025-01-09 14:22:58.570081,0.159,12,2,OFF137,6.1,5,Clerk->Officer->SectionHead,10,18.15,False,0.076,0.756
74d70261-23b0-40f3-987f-2db638bc5d09,Health,appeal,Low,2025-07-07 14:22:58.570081,0.433,7,3,OFF109,1.3,8,Clerk->Officer->SectionHead->Finance,21,28.23,False,0.056,1.176
1f22a6f5-8682-4b2d-b544-5727d2fac238,Education,application,Low,2024-12-16 14:22:58.570081,0.368,7,2,OFF031,0.5,13,Clerk->Officer->SectionHead,7,26.69,False,0.159,1.112
c894855f-2d01-444b-9b56-ce1f71767dac,Education,report,Medium,2026-04-20 14:22:58.570081,0.361,4,1,OFF197,4.1,1,Clerk->Officer,7,2.48,False,0.015,0.103
563e7ae9-9353-457f-8652-4408841f903a,Revenue,application,Low,2025-03-04 14:22:58.570081,0.27,6,1,OFF145,4.0,8,Clerk->Officer,7,20.92,False,0.124,0.872
9b68682b-4ad2-4ac1-9153-0b6dd1acac56,Transport,application,Low,2024-12-19 14:22:58.570081,0.296,5,1,OFF024,0.9,8,Clerk->Officer,7,15.48,False,0.092,0.645
dde4c9c6-e414-49d4-b151-24bf63c39c5f,Health,appeal,Medium,2025-04-10 14:22:58.570081,0.205,5,5,OFF188,4.7,7,Clerk->Officer->SectionHead->Finance->Director,14,40.03,False,0.119,1.668
816d0f24-643a-485d-8167-d243ef0e99ad,UrbanDev,application,Low,2025-02-15 14:22:58.570081,0.258,11,1,OFF119,3.7,7,Clerk->Officer,7,28.55,False,0.17,1.19
d397e48a-8f44-484d-9ba1-80fbbb580def,Welfare,permit,Low,2025-03-17 14:22:58.570081,0.244,10,1,OFF005,0.5,5,Clerk->Officer,14,5.73,False,0.017,0.239
e2148612-ce48-487c-a2e6-ac74980489a2,Transport,report,Medium,2024-12-12 14:22:58.570081,0.152,8,1,OFF056,2.3,7,Clerk->Officer,7,18.13,False,0.108,0.755
19946a21-66e6-457f-9517-b7222263ab39,Health,application,Medium,2025-04-01 14:22:58.570081,0.496,6,1,OFF075,1.9,9,Clerk->Officer,5,1.0,False,0.008,0.042
d61d57c8-7603-4411-a052-b52f3d6b5ab2,Education,permit,Medium,2025-01-08 14:22:58.570081,0.115,7,4,OFF144,7.3,5,Clerk->Officer->SectionHead->Finance->Director,10,32.5,False,0.135,1.354
a6d68802-b4b4-451d-aa8b-31c3287ebfe0,Welfare,report,Medium,2024-12-19 14:22:58.570081,0.405,6,1,OFF057,0.5,12,Clerk->Officer,7,15.73,False,0.094,0.655
d032db3d-91e4-4e1f-8f95-04f6e0805bcf,Health,appeal,Low,2025-07-12 14:22:58.570081,0.563,8,1,OFF027,3.1,8,Clerk->Officer,21,1.0,False,0.002,0.042
d97750e0-cb1f-4b30-bdb0-cbd113e84b6b,Health,report,Low,2025-01-24 14:22:58.570081,0.309,8,1,OFF113,0.9,6,Clerk->Officer,10,1.0,False,0.004,0.042
406b4744-a29c-426b-b2c6-49797909e3fe,Revenue,permit,Medium,2024-12-27 14:22:58.570081,0.073,7,1,OFF161,4.3,10,Clerk->Officer,10,15.73,False,0.066,0.655
3b20d6e1-41e7-4e82-870b-3bf49712fe5d,Revenue,appeal,Low,2025-01-16 14:22:58.570081,0.127,2,5,OFF178,4.3,5,Clerk->Officer->SectionHead->Finance->Director,21,11.67,False,0.023,0.486
63c4b3a7-5d30-4ca0-8923-af1ddb2e7c27,Education,report,Low,2025-01-18 14:22:58.570081,0.172,12,2,OFF146,4.2,7,Clerk->Officer->SectionHead,10,23.11,False,0.096,0.963
15684691-4395-4441-aee2-c3626ab35ca1,Transport,permit,Low,2025-01-29 14:22:58.570081,0.367,10,1,OFF110,1.2,17,Clerk->Officer,14,30.28,False,0.09,1.262
50dc393e-8d20-47a2-9c0d-eadd61af90b8,UrbanDev,application,Medium,2024-12-04 14:22:58.570081,0.328,3,2,OFF136,5.4,6,Clerk->Officer->SectionHead,5,12.42,False,0.103,0.518
2da57efe-4fd3-46f6-b0ab-6d9cb149e53d,Transport,application,Low,2025-03-06 14:22:58.570081,0.048,1,2,OFF044,3.6,8,Clerk->Officer->SectionHead,7,27.53,False,0.164,1.147
97948b52-2ec6-4b0e-bc2a-2791e22629dc,Welfare,permit,Low,2024-12-21 14:22:58.570081,0.429,8,1,OFF123,4.1,7,Clerk->Officer,14,5.54,False,0.016,0.231
f153e20b-69b4-4dec-bc9d-c2978c825d1f,Health,application,Low,2025-05-02 14:22:58.570081,0.237,7,2,OFF127,2.3,9,Clerk->Officer->SectionHead,7,9.96,False,0.059,0.415
adb31208-529c-41d9-a886-bbf4afb33d27,Education,appeal,Low,2025-03-03 14:22:58.570081,0.163,1,3,OFF177,1.9,10,Clerk->Officer->SectionHead->Finance,21,33.23,False,0.066,1.385
3b7adab2-815a-4d54-b311-b2643578ede8,Welfare,appeal,Low,2025-01-08 14:22:58.570081,0.505,4,2,OFF140,2.7,11,Clerk->Officer->SectionHead,21,20.77,False,0.041,0.865
c6cdf992-1a05-4b29-ab5c-dbf9bb75b613,Welfare,appeal,Medium,2025-01-11 14:22:58.570081,0.189,2,4,OFF175,0.7,11,Clerk->Officer->SectionHead->Finance->Director,14,32.99,False,0.098,1.375
6420c8c2-bd5a-48e1-b70b-3fef6f1833fb,Education,application,Low,2025-12-27 14:22:58.570081,0.235,5,2,OFF175,4.3,7,Clerk->Officer->SectionHead,7,27.91,False,0.166,1.163
6250f3d9-cd91-4748-8121-7658e0849db2,Revenue,appeal,Low,2024-12-09 14:22:58.570081,0.604,12,1,OFF188,4.6,18,Clerk->Officer,21,24.35,True,0.048,1.015
2cc3f19b-b1ae-46ff-8b2a-94ee607095b9,Revenue,report,Low,2025-06-03 14:22:58.570081,0.367,11,1,OFF049,3.2,12,Clerk->Officer,10,21.19,False,0.088,0.883
2cde2782-cdf4-4253-8784-10bcb47ec32c,Health,report,Low,2025-06-30 14:22:58.570081,0.103,1,2,OFF145,4.8,9,Clerk->Officer->SectionHead,10,32.66,False,0.136,1.361
6c5cb5d6-5cf4-47b2-ad45-0b4ff560e574,Welfare,application,Low,2026-01-02 14:22:58.570081,0.609,10,2,OFF132,2.7,14,Clerk->Officer->SectionHead,7,32.06,False,0.191,1.336
0ff0f80c-e804-4f87-91b6-35a505d400fc,Health,permit,Low,2025-05-03 14:22:58.570081,0.348,6,1,OFF189,1.5,6,Clerk->Officer,14,13.4,False,0.04,0.558
dfbcfdbf-ee84-4764-875a-56def6a9bf3a,Revenue,application,Low,2025-01-04 14:22:58.570081,0.315,12,3,OFF081,2.1,7,Clerk->Officer->SectionHead->Finance,7,26.93,False,0.16,1.122
fa0716ae-4f64-4ec2-b5f6-c397fe9899be,UrbanDev,permit,High,2025-04-29 14:22:58.570081,0.268,8,1,OFF057,1.1,8,Clerk->Officer,5,1.0,False,0.008,0.042
29cbd1bd-0e3e-45a2-b5ea-609dd7f2fbc0,UrbanDev,application,Low,2025-02-23 14:22:58.570081,0.471,9,2,OFF162,0.5,13,Clerk->Officer->SectionHead,7,12.94,False,0.077,0.539
df9f158e-b788-43bb-b256-2d63014c27c3,Education,permit,Medium,2025-04-07 14:22:58.570081,0.352,11,1,OFF189,8.1,9,Clerk->Officer,10,14.61,False,0.061,0.609
847b1a4e-3773-49b2-b265-e8801aa64e2c,UrbanDev,appeal,Low,2025-02-12 14:22:58.570081,0.302,7,2,OFF032,1.7,9,Clerk->Officer->SectionHead,21,37.77,False,0.075,1.574
dfbf8b71-096c-4765-a623-0e3df442e3a0,Education,permit,Medium,2025-03-27 14:22:58.570081,0.534,13,2,OFF009,4.1,15,Clerk->Officer->SectionHead,10,28.88,False,0.12,1.203
3a1717b1-c64f-4ce3-ba1c-cd34c6793ea0,Welfare,application,High,2025-02-12 14:22:58.570081,0.438,7,2,OFF113,0.5,7,Clerk->Officer->SectionHead,3,27.25,True,0.378,1.135
2a80f9f1-5aff-420b-81c5-a9c6c7d1a7c7,Health,permit,Low,2025-05-19 14:22:58.570081,0.252,6,1,OFF135,2.3,13,Clerk->Officer,14,19.12,False,0.057,0.797
4c7786a3-9817-4263-8f27-ef3437b5a8c4,Welfare,report,Medium,2025-01-16 14:22:58.570081,0.464,10,1,OFF083,0.9,12,Clerk->Officer,7,21.75,False,0.129,0.906
da9f436a-b1db-4bdc-917e-9c7e160f7938,Health,application,Low,2025-04-18 14:22:58.570081,0.373,11,1,OFF148,1.3,7,Clerk->Officer,7,1.0,False,0.006,0.042
ad79b3d1-1919-4f78-80f9-229544022932,Education,application,Low,2025-04-05 14:22:58.570081,0.434,11,1,OFF008,4.5,11,Clerk->Officer,7,16.67,False,0.099,0.695
2c783541-7824-45ba-855d-10aaa6e3e869,Welfare,report,Low,2025-06-15 14:22:58.570081,0.342,8,2,OFF121,3.2,6,Clerk->Officer->SectionHead,10,41.15,False,0.171,1.715
6ff746cd-53fa-489a-ab12-d82669fe5792,Health,report,Medium,2025-04-03 14:22:58.570081,0.092,2,1,OFF073,2.7,4,Clerk->Officer,7,3.05,False,0.018,0.127
1209a781-5359-48f8-bed0-3589f184078a,Education,appeal,Low,2025-01-11 14:22:58.570081,0.277,4,6,OFF111,3.4,6,Clerk->Officer->SectionHead->Finance->Director,21,26.88,False,0.053,1.12
5af5c1d5-6860-4dcb-84e6-4645e6722ddf,Revenue,permit,High,2025-12-13 14:22:58.570081,0.24,11,2,OFF120,5.4,8,Clerk->Officer->SectionHead,5,5.63,True,0.047,0.235
a20203f6-a5ff-421f-88dc-4d40bc381e95,Revenue,report,Low,2025-01-07 14:22:58.570081,0.167,4,2,OFF102,5.6,5,Clerk->Officer->SectionHead,10,7.34,False,0.031,0.306
7590a1ab-5e19-462a-96a9-48a02e61525f,Education,application,High,2026-03-03 14:22:58.570081,0.503,10,6,OFF054,1.0,8,Clerk->Officer->SectionHead->Finance->Director,3,62.13,True,0.863,2.589
76586d5d-b3f7-433e-b925-ad5c545b4d20,Transport,application,Medium,2025-02-26 14:22:58.570081,0.202,5,1,OFF005,4.7,11,Clerk->Officer,5,1.0,False,0.008,0.042
dba72e58-dd6d-4765-b539-e3e865c7ebac,Education,application,Low,2024-12-28 14:22:58.570081,0.378,10,1,OFF046,3.4,8,Clerk->Officer,7,6.32,False,0.038,0.263
43ef43fe-5f8d-49cf-a470-e4863c942c8c,Welfare,application,High,2025-02-16 14:22:58.570081,0.107,5,4,OFF014,3.7,12,Clerk->Officer->SectionHead->Finance->Director,3,12.15,True,0.169,0.506
5bf059b1-702b-42a7-83b5-d6296a3cc1af,UrbanDev,permit,Low,2025-08-05 14:22:58.570081,0.229,9,2,OFF121,0.5,3,Clerk->Officer->SectionHead,14,23.45,False,0.07,0.977
71dea81c-5884-47ef-9b41-f5ec84f2f7b2,Welfare,application,Low,2025-03-31 14:22:58.570081,0.086,7,2,OFF139,2.2,11,Clerk->Officer->SectionHead,7,18.49,False,0.11,0.77
056dd1b8-68dc-4820-9bf6-61b7e19b532c,Education,application,Medium,2025-08-16 14:22:58.570081,0.087,11,1,OFF019,4.0,6,Clerk->Officer,5,23.68,False,0.197,0.987
afb26ef5-6e1e-426c-a855-8f8e6b14972d,Education,appeal,Low,2025-01-11 14:22:58.570081,0.186,4,2,OFF124,1.9,6,Clerk->Officer->SectionHead,21,26.38,False,0.052,1.099
acc06da5-64e1-4bf3-9f24-8908997d6e12,Transport,permit,Low,2025-11-04 14:22:58.570081,0.401,9,1,OFF095,6.5,4,Clerk->Officer,14,8.86,False,0.026,0.369
55bcba52-314d-4c80-8552-a9d6151c5277,Transport,report,Low,2025-02-20 14:22:58.570081,0.094,4,1,OFF189,4.8,8,Clerk->Officer,10,21.65,False,0.09,0.902
e9af0b8b-53c5-4192-b912-6b66a4286985,Revenue,application,Low,2025-07-26 14:22:58.570081,0.08,1,2,OFF090,1.0,7,Clerk->Officer->SectionHead,7,9.24,True,0.055,0.385
1e161ca7-59c8-42bd-9a47-8362c0c6f467,Welfare,application,High,2024-12-08 14:22:58.570081,0.636,11,1,OFF129,2.9,18,Clerk->Officer,3,8.22,False,0.114,0.342
e0e6855c-394f-4683-8ef2-7034329ad2dd,Health,application,Low,2024-12-10 14:22:58.570081,0.273,12,2,OFF073,0.5,12,Clerk->Officer->SectionHead,7,18.73,False,0.111,0.78
b68f6fc8-30dd-4a62-b91b-fb99d6cf1aef,Welfare,application,Low,2025-05-29 14:22:58.570081,0.106,5,1,OFF006,2.5,9,Clerk->Officer,7,1.0,False,0.006,0.042
ac720f46-2889-4e13-8b3e-7600c9a52847,Education,application,High,2025-06-04 14:22:58.570081,0.35,10,1,OFF062,2.7,4,Clerk->Officer,3,2.08,False,0.029,0.087
10851b52-7676-42ba-a801-35c861cd3f15,Health,permit,Low,2025-02-19 14:22:58.570081,0.14,5,1,OFF033,3.5,4,Clerk->Officer,14,4.04,False,0.012,0.168
e498c8dd-51fe-4a9e-9ef2-a9b7d3f941b5,Health,permit,Low,2025-01-24 14:22:58.570081,0.084,6,1,OFF151,0.5,4,Clerk->Officer,14,6.27,False,0.019,0.261
9a0ffe47-271a-42d3-be9e-4343240254c3,UrbanDev,application,Medium,2024-12-12 14:22:58.570081,0.433,8,3,OFF118,3.2,8,Clerk->Officer->SectionHead->Finance,5,21.53,False,0.179,0.897
a1d57fd3-f7db-46f0-b639-606b5cd412d2,Revenue,report,Medium,2025-07-09 14:22:58.570081,0.419,12,1,OFF184,4.8,13,Clerk->Officer,7,1.33,False,0.008,0.055
9aa3179b-af48-4560-8868-6a5c0863e914,Health,application,Low,2025-01-15 14:22:58.570081,0.32,5,1,OFF183,5.3,11,Clerk->Officer,7,14.16,False,0.084,0.59
1ff25f1f-579a-4020-a1eb-a76d9f2a295e,Transport,permit,Medium,2025-03-21 14:22:58.570081,0.221,5,2,OFF072,3.6,8,Clerk->Officer->SectionHead,10,27.77,False,0.116,1.157
19c815be-489b-4544-bc2a-b4be919f3ba8,Revenue,permit,Medium,2025-03-10 14:22:58.570081,0.297,10,1,OFF034,4.0,7,Clerk->Officer,10,10.39,False,0.043,0.433
59e74904-c203-482c-a547-a4ea4f4330ae,Welfare,permit,High,2025-06-15 14:22:58.570081,0.227,9,1,OFF087,0.5,9,Clerk->Officer,5,15.43,False,0.129,0.643
3f456f3f-641c-48b6-8d01-a9b6e5ede0d4,Health,application,High,2025-02-08 14:22:58.570081,0.496,6,1,OFF189,2.2,9,Clerk->Officer,3,24.23,False,0.337,1.01
1bdfa6aa-45ee-4e19-82dd-b92733b15ba5,UrbanDev,permit,Low,2025-02-10 14:22:58.570081,0.115,10,2,OFF026,0.5,4,Clerk->Officer->SectionHead,14,29.02,False,0.086,1.209
1174bd2f-cfd7-476d-869f-5c5fe71b288f,Welfare,application,High,2025-05-12 14:22:58.570081,0.139,10,1,OFF059,0.5,8,Clerk->Officer,3,29.37,True,0.408,1.224
85aeb85f-001b-4651-b877-2747f5f9cf14,Transport,permit,Low,2024-12-23 14:22:58.570081,0.43,4,4,OFF036,5.2,7,Clerk->Officer->SectionHead->Finance->Director,14,31.71,False,0.094,1.321
702e197a-8ac7-46ac-a448-674bef1b077d,Transport,permit,High,2025-04-29 14:22:58.570081,0.407,8,2,OFF067,1.1,9,Clerk->Officer->SectionHead,5,15.73,False,0.131,0.655
eef07d80-570a-4d99-a9f8-2d2a81d6e6a3,Welfare,appeal,Low,2025-09-20 14:22:58.570081,0.19,8,1,OFF090,0.5,9,Clerk->Officer,21,3.58,False,0.007,0.149
08bb4b40-fca6-482d-b396-e3e6ebb8053b,Welfare,application,Low,2025-04-29 14:22:58.570081,0.327,6,1,OFF113,4.7,7,Clerk->Officer,7,1.0,False,0.006,0.042
3dc61a03-3ac6-4e88-a5f2-caa9d4a6f7ea,Transport,report,Low,2025-02-01 14:22:58.570081,0.077,9,2,OFF002,2.2,6,Clerk->Officer->SectionHead,10,29.51,False,0.123,1.23
e317f036-cbab-4168-ad94-83dd9c24270c,Education,appeal,Low,2025-11-20 14:22:58.570081,0.518,3,1,OFF137,1.7,15,Clerk->Officer,21,14.7,False,0.029,0.612
81e64eaf-4f58-49ed-bd7a-e18802337fa8,Education,application,Low,2025-01-05 14:22:58.570081,0.223,5,4,OFF062,3.3,8,Clerk->Officer->SectionHead->Finance->Director,7,41.4,False,0.246,1.725
6b047d80-bab3-4c20-9bc1-4db25db53724,Welfare,appeal,Low,2025-03-05 14:22:58.570081,0.158,11,3,OFF149,1.7,7,Clerk->Officer->SectionHead->Finance,21,24.51,False,0.049,1.021
14851b66-73f2-4c3e-a575-68787c203e76,Transport,permit,Low,2025-05-02 14:22:58.570081,0.326,6,3,OFF007,2.5,6,Clerk->Officer->SectionHead->Finance,14,16.23,False,0.048,0.676
acee3ff4-d3f7-4897-b17a-761ed7a91eb6,Transport,appeal,Medium,2025-04-14 14:22:58.570081,0.616,10,3,OFF069,3.1,4,Clerk->Officer->SectionHead->Finance,14,34.14,False,0.102,1.422
57760fc6-4a69-4249-a165-89623ec02913,Revenue,application,Low,2025-02-24 14:22:58.570081,0.344,12,1,OFF059,3.4,9,Clerk->Officer,7,26.98,False,0.161,1.124
497c6130-4215-4f63-ace2-a9a3b19ad31e,Revenue,appeal,Low,2024-12-31 14:22:58.570081,0.344,10,4,OFF080,1.0,9,Clerk->Officer->SectionHead->Finance->Director,21,43.1,False,0.086,1.796
890c2756-4d6b-441a-9ba6-39ab09bdba2d,Revenue,application,Medium,2025-08-11 14:22:58.570081,0.474,9,2,OFF029,1.6,10,Clerk->Officer->SectionHead,5,12.98,False,0.108,0.541
75697831-4d08-40b4-972d-331c01fefdfd,Welfare,permit,Low,2025-03-18 14:22:58.570081,0.275,8,1,OFF174,5.0,9,Clerk->Officer,14,6.64,False,0.02,0.277
f6ae70bf-e2be-4446-8033-c692b6189098,Transport,application,Low,2025-03-03 14:22:58.570081,0.222,8,1,OFF168,4.3,8,Clerk->Officer,7,8.97,False,0.053,0.374
62a8cdc8-1d89-4a6b-86db-495efde61125,Revenue,report,Medium,2025-01-24 14:22:58.570081,0.134,11,1,OFF006,0.5,4,Clerk->Officer,7,3.39,False,0.02,0.141
224dc336-8d2b-4f97-9102-3a21365257d0,Revenue,application,Medium,2025-01-01 14:22:58.570081,0.188,10,1,OFF120,4.0,7,Clerk->Officer,5,7.54,False,0.063,0.314
eaf2c54a-0aa2-4724-8f4f-cefc03bd0422,Transport,application,Low,2025-03-11 14:22:58.570081,0.198,4,3,OFF197,5.1,4,Clerk->Officer->SectionHead->Finance,7,1.0,False,0.006,0.042
93cfaa38-c3c8-4dfb-a59b-727f615fa9a4,Education,permit,Low,2025-01-19 14:22:58.570081,0.082,5,1,OFF148,2.5,4,Clerk->Officer,14,3.19,False,0.009,0.133
56a63a8b-1ff3-4570-b622-4a5e7c250d03,Transport,appeal,Low,2024-12-03 14:22:58.570081,0.551,12,4,OFF074,4.2,7,Clerk->Officer->SectionHead->Finance->Director,21,61.06,True,0.121,2.544
63e7668d-4e37-4da2-85d2-341711c62072,Welfare,report,Medium,2026-03-05 14:22:58.570081,0.168,8,3,OFF086,1.5,7,Clerk->Officer->SectionHead->Finance,7,20.46,False,0.122,0.852
de1245a0-a5da-4ddf-a154-3fc51e39394d,Welfare,report,Low,2025-09-19 14:22:58.570081,0.365,4,3,OFF156,4.7,8,Clerk->Officer->SectionHead->Finance,10,12.63,False,0.053,0.526
2ba6088e-e5e4-4dc4-a41a-81fa6e18e01d,UrbanDev,report,Low,2025-03-10 14:22:58.570081,0.189,9,3,OFF090,0.9,5,Clerk->Officer->SectionHead->Finance,10,26.92,False,0.112,1.122
6c17b8b2-78fa-42c4-ad40-a7b8250f2d21,Health,permit,Low,2025-06-04 14:22:58.570081,0.292,7,3,OFF131,4.3,5,Clerk->Officer->SectionHead->Finance,14,19.53,False,0.058,0.814
4a9ba505-5304-4697-98d4-1b9d3fc0ce4a,Education,application,Low,2025-04-02 14:22:58.570081,0.246,3,1,OFF064,7.9,3,Clerk->Officer,7,9.55,False,0.057,0.398
cd0929d6-d9be-404e-8c91-5a0515f96657,Welfare,appeal,Low,2025-06-17 14:22:58.570081,0.216,13,1,OFF001,3.8,12,Clerk->Officer,21,8.96,False,0.018,0.373
0ddd1e99-28e6-4435-9ebe-1c88c3985e79,Revenue,report,Medium,2024-12-08 14:22:58.570081,0.272,5,1,OFF116,3.8,9,Clerk->Officer,7,2.09,False,0.012,0.087
bc972e52-35b4-429b-a398-1a87e2355350,Revenue,permit,Medium,2026-06-08 14:22:58.570081,0.458,5,6,OFF042,0.5,6,Clerk->Officer->SectionHead->Finance->Director,10,40.57,False,0.169,1.69
884e886e-9763-42f0-8048-20e7c8ef73d0,Revenue,appeal,Medium,2025-04-26 14:22:58.570081,0.222,6,1,OFF107,1.1,5,Clerk->Officer,14,27.01,True,0.08,1.125
6c9dff3d-952f-4b29-a594-43f6f8d49655,Education,application,Low,2025-01-06 14:22:58.570081,0.035,1,2,OFF069,0.5,7,Clerk->Officer->SectionHead,7,1.0,False,0.006,0.042
57cfd4d3-b007-4c73-b26f-814f90d82cbf,Transport,application,Low,2025-03-01 14:22:58.570081,0.249,7,2,OFF042,3.9,8,Clerk->Officer->SectionHead,7,10.7,False,0.064,0.446
15a020bc-e091-47b2-82c4-b0f8a08f60b6,Welfare,report,Low,2025-05-24 14:22:58.570081,0.431,3,2,OFF157,2.7,8,Clerk->Officer->SectionHead,10,30.42,False,0.127,1.268
cc175e9c-36c6-4ac4-b4c6-20d1a91e86f1,Welfare,report,Low,2025-12-03 14:22:58.570081,0.344,5,4,OFF125,0.5,8,Clerk->Officer->SectionHead->Finance->Director,10,27.03,False,0.113,1.126
a7982fc7-cf1d-4404-9ba0-b8bac6e47312,Transport,report,Low,2024-12-23 14:22:58.570081,0.137,1,1,OFF033,2.6,5,Clerk->Officer,10,5.45,False,0.023,0.227
685b47b6-cd0d-4610-b5b9-c140b12ab218,Revenue,application,Low,2025-02-06 14:22:58.570081,0.337,4,3,OFF077,4.2,10,Clerk->Officer->SectionHead->Finance,7,21.48,False,0.128,0.895
c026233d-0a67-4889-8a2b-b979840041b8,Education,application,Low,2025-02-19 14:22:58.570081,0.461,9,1,OFF063,0.9,7,Clerk->Officer,7,5.74,False,0.034,0.239
8e81dcdf-39f1-4c1f-94f5-1c3acc39abfa,Education,report,Medium,2025-01-27 14:22:58.570081,0.143,3,2,OFF170,5.2,7,Clerk->Officer->SectionHead,7,7.62,False,0.045,0.318
b86b66cc-37d4-4aeb-b826-5224223cf830,Revenue,appeal,Medium,2024-12-11 14:22:58.570081,0.188,7,1,OFF064,5.4,9,Clerk->Officer,14,1.0,False,0.003,0.042
2df4371e-b5e6-4165-ac8d-280ad5fb2ae0,Revenue,appeal,High,2025-04-05 14:22:58.570081,0.177,5,3,OFF034,6.1,12,Clerk->Officer->SectionHead->Finance,7,1.0,False,0.006,0.042
03d2834c-53c4-4d6a-9ac3-87b20ec82c2f,Transport,report,Medium,2025-04-12 14:22:58.570081,0.254,7,1,OFF038,3.7,7,Clerk->Officer,7,1.0,False,0.006,0.042
8d8b8ddf-0f0a-426f-9cd8-3d4d39138c8f,Education,permit,Low,2025-04-02 14:22:58.570081,0.448,9,3,OFF124,2.7,10,Clerk->Officer->SectionHead->Finance,14,16.76,False,0.05,0.698
770ca02d-42e1-4002-bd10-2aa1c7104fa9,Revenue,application,Medium,2025-02-03 14:22:58.570081,0.179,8,2,OFF115,3.0,7,Clerk->Officer->SectionHead,5,13.14,False,0.11,0.548
76b3f0d6-db10-4d81-9870-4315bd1e7ae0,Welfare,application,High,2025-03-03 14:22:58.570081,0.137,6,3,OFF075,3.7,3,Clerk->Officer->SectionHead->Finance,3,1.12,False,0.016,0.047
6b53c692-38a3-4aa7-bffd-2282d40f8dea,Welfare,application,Medium,2024-12-06 14:22:58.570081,0.143,2,2,OFF087,5.0,5,Clerk->Officer->SectionHead,5,21.8,False,0.182,0.908
ce74d28f-1af7-4a81-8f28-35e5f63c11ca,Education,permit,Medium,2025-03-27 14:22:58.570081,0.569,9,1,OFF100,3.5,12,Clerk->Officer,10,6.86,False,0.029,0.286
c1a502c6-3ace-457b-abf6-a82ea88a3d19,Education,report,Low,2024-12-19 14:22:58.570081,0.644,9,3,OFF129,1.5,8,Clerk->Officer->SectionHead->Finance,10,28.53,False,0.119,1.189
9aad2e4d-e66d-4451-89ba-48140f88012e,Welfare,permit,Low,2025-03-01 14:22:58.570081,0.332,6,2,OFF146,0.5,7,Clerk->Officer->SectionHead,14,35.12,False,0.105,1.463
